realtime_start,value,date,realtime_end
2019-12-06,1.38,2012-09-01,2019-12-06
2019-12-06,1.39,2012-10-01,2019-12-06
2019-12-06,1.39,2012-11-01,2019-12-06
2019-12-06,1.39,2012-12-01,2019-12-06
2019-12-06,1.40,2013-01-01,2019-12-06
2019-12-06,1.38,2013-02-01,2019-12-06
2019-12-06,1.39,2013-03-01,2019-12-06
2019-12-06,1.40,2013-04-01,2019-12-06
2019-12-06,1.41,2013-05-01,2019-12-06
2019-12-06,1.40,2013-06-01,2019-12-06
2019-12-06,1.40,2013-07-01,2019-12-06
2019-12-06,1.41,2013-08-01,2019-12-06
2019-12-06,1.42,2013-09-01,2019-12-06
2019-12-06,1.43,2013-10-01,2019-12-06
2019-12-06,1.44,2013-11-01,2019-12-06
2019-12-06,1.44,2013-12-01,2019-12-06
2019-12-06,1.46,2014-01-01,2019-12-06
2019-12-06,1.44,2014-02-01,2019-12-06
2019-12-06,1.43,2014-03-01,2019-12-06
2019-12-06,1.42,2014-04-01,2019-12-06
2019-12-06,1.42,2014-05-01,2019-12-06
2019-12-06,1.42,2014-06-01,2019-12-06
2019-12-06,1.43,2014-07-01,2019-12-06
2019-12-06,1.42,2014-08-01,2019-12-06
2019-12-06,1.43,2014-09-01,2019-12-06
2019-12-06,1.43,2014-10-01,2019-12-06
2019-12-06,1.42,2014-11-01,2019-12-06
2019-12-06,1.44,2014-12-01,2019-12-06
2019-12-06,1.45,2015-01-01,2019-12-06
2019-12-06,1.46,2015-02-01,2019-12-06
2019-12-06,1.44,2015-03-01,2019-12-06
2019-12-06,1.45,2015-04-01,2019-12-06
2019-12-06,1.43,2015-05-01,2019-12-06
2019-12-06,1.44,2015-06-01,2019-12-06
2019-12-06,1.44,2015-07-01,2019-12-06
2019-12-06,1.45,2015-08-01,2019-12-06
2019-12-06,1.47,2015-09-01,2019-12-06
2019-12-06,1.48,2015-10-01,2019-12-06
2019-12-06,1.48,2015-11-01,2019-12-06
2019-12-06,1.48,2015-12-01,2019-12-06
2019-12-06,1.49,2016-01-01,2019-12-06
2019-12-06,1.48,2016-02-01,2019-12-06
2019-12-06,1.51,2016-03-01,2019-12-06
2019-12-06,1.50,2016-04-01,2019-12-06
2019-12-06,1.50,2016-05-01,2019-12-06
2019-12-06,1.49,2016-06-01,2019-12-06
2019-12-06,1.49,2016-07-01,2019-12-06
2019-12-06,1.49,2016-08-01,2019-12-06
2019-12-06,1.50,2016-09-01,2019-12-06
2019-12-06,1.49,2016-10-01,2019-12-06
2019-12-06,1.50,2016-11-01,2019-12-06
2019-12-06,1.48,2016-12-01,2019-12-06
2019-12-06,1.47,2017-01-01,2019-12-06
2019-12-06,1.48,2017-02-01,2019-12-06
2019-12-06,1.50,2017-03-01,2019-12-06
2019-12-06,1.48,2017-04-01,2019-12-06
2019-12-06,1.49,2017-05-01,2019-12-06
2019-12-06,1.49,2017-06-01,2019-12-06
2019-12-06,1.49,2017-07-01,2019-12-06
2019-12-06,1.50,2017-08-01,2019-12-06
2019-12-06,1.45,2017-09-01,2019-12-06
2019-12-06,1.45,2017-10-01,2019-12-06
2019-12-06,1.44,2017-11-01,2019-12-06
2019-12-06,1.44,2017-12-01,2019-12-06
2019-12-06,1.44,2018-01-01,2019-12-06
2019-12-06,1.45,2018-02-01,2019-12-06
2019-12-06,1.45,2018-03-01,2019-12-06
2019-12-06,1.45,2018-04-01,2019-12-06
2019-12-06,1.44,2018-05-01,2019-12-06
2019-12-06,1.44,2018-06-01,2019-12-06
2019-12-06,1.44,2018-07-01,2019-12-06
2019-12-06,1.45,2018-08-01,2019-12-06
2019-12-06,1.45,2018-09-01,2019-12-06
2019-12-06,1.45,2018-10-01,2019-12-06
2019-12-06,1.44,2018-11-01,2019-12-06
2019-12-06,1.49,2018-12-01,2019-12-06
2019-12-06,1.48,2019-01-01,2019-12-06
2019-12-06,1.49,2019-02-01,2019-12-06
2019-12-06,1.46,2019-03-01,2019-12-06
2019-12-06,1.46,2019-04-01,2019-12-06
2019-12-06,1.46,2019-05-01,2019-12-06
2019-12-06,1.45,2019-06-01,2019-12-06
2019-12-06,1.45,2019-07-01,2019-12-06
2019-12-06,1.44,2019-08-01,2019-12-06
2019-12-06,1.45,2019-09-01,2019-12-06
