realtime_start,value,date,realtime_end
2019-12-06,15.5,2006-03-01,2019-12-06
2019-12-06,-3.0,2006-04-01,2019-12-06
2019-12-06,6.6,2006-05-01,2019-12-06
2019-12-06,-1.9,2006-06-01,2019-12-06
2019-12-06,-1.5,2006-07-01,2019-12-06
2019-12-06,4.1,2006-08-01,2019-12-06
2019-12-06,-8.4,2006-09-01,2019-12-06
2019-12-06,0.7,2006-10-01,2019-12-06
2019-12-06,3.2,2006-11-01,2019-12-06
2019-12-06,17.7,2006-12-01,2019-12-06
2019-12-06,-22.3,2007-01-01,2019-12-06
2019-12-06,-1.8,2007-02-01,2019-12-06
2019-12-06,15.8,2007-03-01,2019-12-06
2019-12-06,-4.1,2007-04-01,2019-12-06
2019-12-06,9.7,2007-05-01,2019-12-06
2019-12-06,-4.3,2007-06-01,2019-12-06
2019-12-06,-1.3,2007-07-01,2019-12-06
2019-12-06,4.6,2007-08-01,2019-12-06
2019-12-06,-9.2,2007-09-01,2019-12-06
2019-12-06,4.4,2007-10-01,2019-12-06
2019-12-06,3.3,2007-11-01,2019-12-06
2019-12-06,13.3,2007-12-01,2019-12-06
2019-12-06,-20.6,2008-01-01,2019-12-06
2019-12-06,0.2,2008-02-01,2019-12-06
2019-12-06,8.5,2008-03-01,2019-12-06
2019-12-06,-1.0,2008-04-01,2019-12-06
2019-12-06,7.9,2008-05-01,2019-12-06
2019-12-06,-4.9,2008-06-01,2019-12-06
2019-12-06,1.3,2008-07-01,2019-12-06
2019-12-06,-0.5,2008-08-01,2019-12-06
2019-12-06,-8.5,2008-09-01,2019-12-06
2019-12-06,-0.6,2008-10-01,2019-12-06
2019-12-06,-3.9,2008-11-01,2019-12-06
2019-12-06,15.8,2008-12-01,2019-12-06
2019-12-06,-20.9,2009-01-01,2019-12-06
2019-12-06,-3.5,2009-02-01,2019-12-06
2019-12-06,9.7,2009-03-01,2019-12-06
2019-12-06,0.7,2009-04-01,2019-12-06
2019-12-06,5.3,2009-05-01,2019-12-06
2019-12-06,-0.5,2009-06-01,2019-12-06
2019-12-06,0.9,2009-07-01,2019-12-06
2019-12-06,1.8,2009-08-01,2019-12-06
2019-12-06,-8.4,2009-09-01,2019-12-06
2019-12-06,4.3,2009-10-01,2019-12-06
2019-12-06,1.2,2009-11-01,2019-12-06
2019-12-06,19.4,2009-12-01,2019-12-06
2019-12-06,-23.1,2010-01-01,2019-12-06
2019-12-06,-1.2,2010-02-01,2019-12-06
2019-12-06,16.6,2010-03-01,2019-12-06
2019-12-06,-1.4,2010-04-01,2019-12-06
2019-12-06,2.5,2010-05-01,2019-12-06
2019-12-06,-1.7,2010-06-01,2019-12-06
2019-12-06,0.5,2010-07-01,2019-12-06
2019-12-06,0.4,2010-08-01,2019-12-06
2019-12-06,-4.6,2010-09-01,2019-12-06
2019-12-06,2.4,2010-10-01,2019-12-06
2019-12-06,4.2,2010-11-01,2019-12-06
2019-12-06,17.8,2010-12-01,2019-12-06
2019-12-06,-22.8,2011-01-01,2019-12-06
2019-12-06,0.4,2011-02-01,2019-12-06
2019-12-06,15.0,2011-03-01,2019-12-06
2019-12-06,-1.7,2011-04-01,2019-12-06
2019-12-06,2.9,2011-05-01,2019-12-06
2019-12-06,-0.7,2011-06-01,2019-12-06
2019-12-06,-1.5,2011-07-01,2019-12-06
2019-12-06,3.2,2011-08-01,2019-12-06
2019-12-06,-5.3,2011-09-01,2019-12-06
2019-12-06,1.0,2011-10-01,2019-12-06
2019-12-06,4.3,2011-11-01,2019-12-06
2019-12-06,16.3,2011-12-01,2019-12-06
2019-12-06,-22.8,2012-01-01,2019-12-06
2019-12-06,5.0,2012-02-01,2019-12-06
2019-12-06,11.2,2012-03-01,2019-12-06
2019-12-06,-5.2,2012-04-01,2019-12-06
2019-12-06,6.9,2012-05-01,2019-12-06
2019-12-06,-4.6,2012-06-01,2019-12-06
2019-12-06,-1.3,2012-07-01,2019-12-06
2019-12-06,6.1,2012-08-01,2019-12-06
2019-12-06,-8.2,2012-09-01,2019-12-06
2019-12-06,3.9,2012-10-01,2019-12-06
2019-12-06,3.6,2012-11-01,2019-12-06
2019-12-06,13.1,2012-12-01,2019-12-06
2019-12-06,-19.9,2013-01-01,2019-12-06
2019-12-06,-0.4,2013-02-01,2019-12-06
2019-12-06,12.5,2013-03-01,2019-12-06
2019-12-06,-3.0,2013-04-01,2019-12-06
2019-12-06,7.4,2013-05-01,2019-12-06
2019-12-06,-5.2,2013-06-01,2019-12-06
2019-12-06,2.1,2013-07-01,2019-12-06
2019-12-06,3.0,2013-08-01,2019-12-06
2019-12-06,-9.2,2013-09-01,2019-12-06
2019-12-06,4.8,2013-10-01,2019-12-06
2019-12-06,2.4,2013-11-01,2019-12-06
2019-12-06,13.7,2013-12-01,2019-12-06
2019-12-06,-21.0,2014-01-01,2019-12-06
2019-12-06,-0.9,2014-02-01,2019-12-06
