realtime_start,value,date,realtime_end
2019-12-06,7974,2000-08-01,2019-12-06
2019-12-06,7535,2000-09-01,2019-12-06
2019-12-06,7667,2000-10-01,2019-12-06
2019-12-06,8346,2000-11-01,2019-12-06
2019-12-06,8635,2000-12-01,2019-12-06
2019-12-06,7050,2001-01-01,2019-12-06
2019-12-06,6797,2001-02-01,2019-12-06
2019-12-06,7572,2001-03-01,2019-12-06
2019-12-06,6940,2001-04-01,2019-12-06
2019-12-06,7551,2001-05-01,2019-12-06
2019-12-06,7491,2001-06-01,2019-12-06
2019-12-06,7456,2001-07-01,2019-12-06
2019-12-06,7971,2001-08-01,2019-12-06
2019-12-06,7078,2001-09-01,2019-12-06
2019-12-06,7603,2001-10-01,2019-12-06
2019-12-06,8548,2001-11-01,2019-12-06
2019-12-06,9427,2001-12-01,2019-12-06
2019-12-06,7149,2002-01-01,2019-12-06
2019-12-06,7091,2002-02-01,2019-12-06
2019-12-06,7777,2002-03-01,2019-12-06
2019-12-06,7370,2002-04-01,2019-12-06
2019-12-06,7991,2002-05-01,2019-12-06
2019-12-06,7502,2002-06-01,2019-12-06
2019-12-06,7671,2002-07-01,2019-12-06
2019-12-06,8205,2002-08-01,2019-12-06
2019-12-06,7456,2002-09-01,2019-12-06
2019-12-06,7859,2002-10-01,2019-12-06
2019-12-06,8839,2002-11-01,2019-12-06
2019-12-06,9528,2002-12-01,2019-12-06
2019-12-06,7190,2003-01-01,2019-12-06
2019-12-06,6713,2003-02-01,2019-12-06
2019-12-06,7618,2003-03-01,2019-12-06
2019-12-06,7374,2003-04-01,2019-12-06
2019-12-06,8078,2003-05-01,2019-12-06
2019-12-06,7753,2003-06-01,2019-12-06
2019-12-06,8074,2003-07-01,2019-12-06
2019-12-06,8384,2003-08-01,2019-12-06
2019-12-06,8017,2003-09-01,2019-12-06
2019-12-06,8351,2003-10-01,2019-12-06
2019-12-06,9018,2003-11-01,2019-12-06
2019-12-06,10166,2003-12-01,2019-12-06
2019-12-06,7651,2004-01-01,2019-12-06
2019-12-06,7613,2004-02-01,2019-12-06
2019-12-06,8499,2004-03-01,2019-12-06
2019-12-06,7991,2004-04-01,2019-12-06
2019-12-06,8112,2004-05-01,2019-12-06
2019-12-06,8443,2004-06-01,2019-12-06
2019-12-06,8895,2004-07-01,2019-12-06
2019-12-06,8883,2004-08-01,2019-12-06
2019-12-06,8441,2004-09-01,2019-12-06
2019-12-06,8718,2004-10-01,2019-12-06
2019-12-06,9594,2004-11-01,2019-12-06
2019-12-06,10917,2004-12-01,2019-12-06
2019-12-06,7908,2005-01-01,2019-12-06
2019-12-06,7973,2005-02-01,2019-12-06
2019-12-06,8787,2005-03-01,2019-12-06
2019-12-06,8418,2005-04-01,2019-12-06
2019-12-06,8649,2005-05-01,2019-12-06
2019-12-06,8966,2005-06-01,2019-12-06
2019-12-06,8957,2005-07-01,2019-12-06
2019-12-06,9607,2005-08-01,2019-12-06
2019-12-06,9216,2005-09-01,2019-12-06
2019-12-06,9110,2005-10-01,2019-12-06
2019-12-06,10232,2005-11-01,2019-12-06
2019-12-06,11297,2005-12-01,2019-12-06
2019-12-06,8595,2006-01-01,2019-12-06
2019-12-06,8457,2006-02-01,2019-12-06
2019-12-06,9412,2006-03-01,2019-12-06
2019-12-06,8556,2006-04-01,2019-12-06
2019-12-06,9209,2006-05-01,2019-12-06
2019-12-06,9447,2006-06-01,2019-12-06
2019-12-06,9244,2006-07-01,2019-12-06
2019-12-06,9940,2006-08-01,2019-12-06
2019-12-06,9511,2006-09-01,2019-12-06
2019-12-06,9178,2006-10-01,2019-12-06
2019-12-06,10195,2006-11-01,2019-12-06
2019-12-06,11051,2006-12-01,2019-12-06
2019-12-06,8802,2007-01-01,2019-12-06
2019-12-06,8423,2007-02-01,2019-12-06
2019-12-06,9415,2007-03-01,2019-12-06
2019-12-06,8553,2007-04-01,2019-12-06
2019-12-06,9266,2007-05-01,2019-12-06
2019-12-06,9171,2007-06-01,2019-12-06
2019-12-06,9194,2007-07-01,2019-12-06
2019-12-06,9867,2007-08-01,2019-12-06
2019-12-06,8885,2007-09-01,2019-12-06
2019-12-06,9069,2007-10-01,2019-12-06
2019-12-06,10012,2007-11-01,2019-12-06
2019-12-06,10487,2007-12-01,2019-12-06
2019-12-06,8163,2008-01-01,2019-12-06
2019-12-06,8104,2008-02-01,2019-12-06
2019-12-06,8381,2008-03-01,2019-12-06
2019-12-06,8029,2008-04-01,2019-12-06
2019-12-06,8604,2008-05-01,2019-12-06
2019-12-06,8117,2008-06-01,2019-12-06
2019-12-06,8495,2008-07-01,2019-12-06
2019-12-06,8456,2008-08-01,2019-12-06
2019-12-06,7676,2008-09-01,2019-12-06
2019-12-06,7712,2008-10-01,2019-12-06
2019-12-06,8121,2008-11-01,2019-12-06
2019-12-06,8862,2008-12-01,2019-12-06
2019-12-06,6796,2009-01-01,2019-12-06
2019-12-06,6593,2009-02-01,2019-12-06
2019-12-06,6907,2009-03-01,2019-12-06
2019-12-06,6608,2009-04-01,2019-12-06
2019-12-06,6974,2009-05-01,2019-12-06
2019-12-06,6922,2009-06-01,2019-12-06
2019-12-06,7194,2009-07-01,2019-12-06
2019-12-06,7159,2009-08-01,2019-12-06
2019-12-06,6967,2009-09-01,2019-12-06
2019-12-06,6853,2009-10-01,2019-12-06
2019-12-06,7375,2009-11-01,2019-12-06
2019-12-06,8401,2009-12-01,2019-12-06
2019-12-06,6324,2010-01-01,2019-12-06
2019-12-06,6468,2010-02-01,2019-12-06
2019-12-06,7271,2010-03-01,2019-12-06
2019-12-06,6729,2010-04-01,2019-12-06
2019-12-06,6932,2010-05-01,2019-12-06
2019-12-06,6902,2010-06-01,2019-12-06
2019-12-06,7243,2010-07-01,2019-12-06
2019-12-06,7330,2010-08-01,2019-12-06
2019-12-06,7101,2010-09-01,2019-12-06
2019-12-06,6793,2010-10-01,2019-12-06
2019-12-06,7630,2010-11-01,2019-12-06
2019-12-06,8482,2010-12-01,2019-12-06
2019-12-06,6244,2011-01-01,2019-12-06
2019-12-06,6488,2011-02-01,2019-12-06
2019-12-06,7530,2011-03-01,2019-12-06
2019-12-06,6896,2011-04-01,2019-12-06
2019-12-06,7086,2011-05-01,2019-12-06
2019-12-06,7039,2011-06-01,2019-12-06
2019-12-06,7241,2011-07-01,2019-12-06
2019-12-06,7685,2011-08-01,2019-12-06
2019-12-06,7450,2011-09-01,2019-12-06
2019-12-06,6967,2011-10-01,2019-12-06
2019-12-06,7931,2011-11-01,2019-12-06
2019-12-06,9029,2011-12-01,2019-12-06
2019-12-06,6866,2012-01-01,2019-12-06
2019-12-06,7169,2012-02-01,2019-12-06
2019-12-06,7784,2012-03-01,2019-12-06
2019-12-06,6872,2012-04-01,2019-12-06
2019-12-06,7683,2012-05-01,2019-12-06
2019-12-06,7378,2012-06-01,2019-12-06
2019-12-06,7551,2012-07-01,2019-12-06
2019-12-06,8064,2012-08-01,2019-12-06
2019-12-06,7439,2012-09-01,2019-12-06
2019-12-06,7260,2012-10-01,2019-12-06
2019-12-06,8260,2012-11-01,2019-12-06
2019-12-06,9216,2012-12-01,2019-12-06
2019-12-06,7297,2013-01-01,2019-12-06
2019-12-06,7089,2013-02-01,2019-12-06
2019-12-06,7875,2013-03-01,2019-12-06
2019-12-06,7314,2013-04-01,2019-12-06
2019-12-06,7834,2013-05-01,2019-12-06
2019-12-06,7558,2013-06-01,2019-12-06
2019-12-06,7977,2013-07-01,2019-12-06
2019-12-06,8461,2013-08-01,2019-12-06
2019-12-06,7848,2013-09-01,2019-12-06
2019-12-06,8059,2013-10-01,2019-12-06
2019-12-06,8842,2013-11-01,2019-12-06
2019-12-06,9195,2013-12-01,2019-12-06
2019-12-06,7201,2014-01-01,2019-12-06
2019-12-06,7227,2014-02-01,2019-12-06
2019-12-06,8104,2014-03-01,2019-12-06
2019-12-06,7791,2014-04-01,2019-12-06
2019-12-06,8384,2014-05-01,2019-12-06
2019-12-06,7881,2014-06-01,2019-12-06
2019-12-06,8403,2014-07-01,2019-12-06
2019-12-06,8734,2014-08-01,2019-12-06
2019-12-06,8371,2014-09-01,2019-12-06
2019-12-06,8441,2014-10-01,2019-12-06
2019-12-06,8950,2014-11-01,2019-12-06
2019-12-06,10231,2014-12-01,2019-12-06
2019-12-06,7964,2015-01-01,2019-12-06
2019-12-06,7514,2015-02-01,2019-12-06
2019-12-06,8616,2015-03-01,2019-12-06
2019-12-06,8261,2015-04-01,2019-12-06
2019-12-06,8893,2015-05-01,2019-12-06
2019-12-06,8576,2015-06-01,2019-12-06
2019-12-06,9110,2015-07-01,2019-12-06
2019-12-06,9148,2015-08-01,2019-12-06
2019-12-06,8967,2015-09-01,2019-12-06
2019-12-06,9108,2015-10-01,2019-12-06
2019-12-06,9488,2015-11-01,2019-12-06
2019-12-06,10925,2015-12-01,2019-12-06
2019-12-06,8181,2016-01-01,2019-12-06
2019-12-06,8384,2016-02-01,2019-12-06
2019-12-06,9264,2016-03-01,2019-12-06
2019-12-06,8610,2016-04-01,2019-12-06
2019-12-06,9002,2016-05-01,2019-12-06
2019-12-06,9113,2016-06-01,2019-12-06
2019-12-06,9177,2016-07-01,2019-12-06
2019-12-06,9567,2016-08-01,2019-12-06
2019-12-06,9529,2016-09-01,2019-12-06
2019-12-06,9048,2016-10-01,2019-12-06
2019-12-06,9950,2016-11-01,2019-12-06
2019-12-06,10870,2016-12-01,2019-12-06
2019-12-06,8307,2017-01-01,2019-12-06
2019-12-06,8277,2017-02-01,2019-12-06
2019-12-06,9698,2017-03-01,2019-12-06
2019-12-06,8630,2017-04-01,2019-12-06
2019-12-06,9470,2017-05-01,2019-12-06
2019-12-06,9411,2017-06-01,2019-12-06
2019-12-06,9276,2017-07-01,2019-12-06
2019-12-06,9897,2017-08-01,2019-12-06
2019-12-06,9530,2017-09-01,2019-12-06
2019-12-06,9494,2017-10-01,2019-12-06
2019-12-06,10536,2017-11-01,2019-12-06
2019-12-06,11257,2017-12-01,2019-12-06
2019-12-06,8699,2018-01-01,2019-12-06
2019-12-06,8505,2018-02-01,2019-12-06
2019-12-06,10013,2018-03-01,2019-12-06
2019-12-06,9175,2018-04-01,2019-12-06
2019-12-06,9910,2018-05-01,2019-12-06
2019-12-06,9713,2018-06-01,2019-12-06
2019-12-06,9700,2018-07-01,2019-12-06
2019-12-06,10170,2018-08-01,2019-12-06
2019-12-06,9546,2018-09-01,2019-12-06
2019-12-06,9693,2018-10-01,2019-12-06
2019-12-06,10550,2018-11-01,2019-12-06
2019-12-06,10937,2018-12-01,2019-12-06
2019-12-06,8581,2019-01-01,2019-12-06
2019-12-06,8382,2019-02-01,2019-12-06
2019-12-06,9793,2019-03-01,2019-12-06
2019-12-06,9271,2019-04-01,2019-12-06
2019-12-06,10004,2019-05-01,2019-12-06
2019-12-06,9461,2019-06-01,2019-12-06
2019-12-06,9879,2019-07-01,2019-12-06
2019-12-06,10276,2019-08-01,2019-12-06
2019-12-06,9747,2019-09-01,2019-12-06
