realtime_start,value,date,realtime_end
2019-12-06,18055,2006-12-01,2019-12-06
2019-12-06,16985,2007-01-01,2019-12-06
2019-12-06,15822,2007-02-01,2019-12-06
2019-12-06,17258,2007-03-01,2019-12-06
2019-12-06,16532,2007-04-01,2019-12-06
2019-12-06,17279,2007-05-01,2019-12-06
2019-12-06,16497,2007-06-01,2019-12-06
2019-12-06,16542,2007-07-01,2019-12-06
2019-12-06,16992,2007-08-01,2019-12-06
2019-12-06,15966,2007-09-01,2019-12-06
2019-12-06,17264,2007-10-01,2019-12-06
2019-12-06,16713,2007-11-01,2019-12-06
2019-12-06,18434,2007-12-01,2019-12-06
2019-12-06,17449,2008-01-01,2019-12-06
2019-12-06,17201,2008-02-01,2019-12-06
2019-12-06,17719,2008-03-01,2019-12-06
2019-12-06,17143,2008-04-01,2019-12-06
2019-12-06,17871,2008-05-01,2019-12-06
2019-12-06,17038,2008-06-01,2019-12-06
2019-12-06,17413,2008-07-01,2019-12-06
2019-12-06,17200,2008-08-01,2019-12-06
2019-12-06,17176,2008-09-01,2019-12-06
2019-12-06,18019,2008-10-01,2019-12-06
2019-12-06,16975,2008-11-01,2019-12-06
2019-12-06,19653,2008-12-01,2019-12-06
2019-12-06,17741,2009-01-01,2019-12-06
2019-12-06,17028,2009-02-01,2019-12-06
2019-12-06,18501,2009-03-01,2019-12-06
2019-12-06,18226,2009-04-01,2019-12-06
2019-12-06,18146,2009-05-01,2019-12-06
2019-12-06,17944,2009-06-01,2019-12-06
2019-12-06,17957,2009-07-01,2019-12-06
2019-12-06,17604,2009-08-01,2019-12-06
2019-12-06,17770,2009-09-01,2019-12-06
2019-12-06,18492,2009-10-01,2019-12-06
2019-12-06,17784,2009-11-01,2019-12-06
2019-12-06,20067,2009-12-01,2019-12-06
2019-12-06,17874,2010-01-01,2019-12-06
2019-12-06,17171,2010-02-01,2019-12-06
2019-12-06,19214,2010-03-01,2019-12-06
2019-12-06,18340,2010-04-01,2019-12-06
2019-12-06,18295,2010-05-01,2019-12-06
2019-12-06,18372,2010-06-01,2019-12-06
2019-12-06,18170,2010-07-01,2019-12-06
2019-12-06,18328,2010-08-01,2019-12-06
2019-12-06,18124,2010-09-01,2019-12-06
2019-12-06,18611,2010-10-01,2019-12-06
2019-12-06,18724,2010-11-01,2019-12-06
2019-12-06,21007,2010-12-01,2019-12-06
2019-12-06,19155,2011-01-01,2019-12-06
2019-12-06,18117,2011-02-01,2019-12-06
2019-12-06,20042,2011-03-01,2019-12-06
2019-12-06,18944,2011-04-01,2019-12-06
2019-12-06,19505,2011-05-01,2019-12-06
2019-12-06,19081,2011-06-01,2019-12-06
2019-12-06,18541,2011-07-01,2019-12-06
