realtime_start,value,date,realtime_end
2019-12-06,6342,1998-02-01,2019-12-06
2019-12-06,6340,1998-03-01,2019-12-06
2019-12-06,6369,1998-04-01,2019-12-06
2019-12-06,6359,1998-05-01,2019-12-06
2019-12-06,6426,1998-06-01,2019-12-06
2019-12-06,6447,1998-07-01,2019-12-06
2019-12-06,6444,1998-08-01,2019-12-06
2019-12-06,6419,1998-09-01,2019-12-06
2019-12-06,6504,1998-10-01,2019-12-06
2019-12-06,6666,1998-11-01,2019-12-06
2019-12-06,6687,1998-12-01,2019-12-06
2019-12-06,6617,1999-01-01,2019-12-06
2019-12-06,6767,1999-02-01,2019-12-06
2019-12-06,6831,1999-03-01,2019-12-06
2019-12-06,6794,1999-04-01,2019-12-06
2019-12-06,6884,1999-05-01,2019-12-06
2019-12-06,6986,1999-06-01,2019-12-06
2019-12-06,6954,1999-07-01,2019-12-06
2019-12-06,7147,1999-08-01,2019-12-06
2019-12-06,7292,1999-09-01,2019-12-06
2019-12-06,7324,1999-10-01,2019-12-06
2019-12-06,7272,1999-11-01,2019-12-06
2019-12-06,7246,1999-12-01,2019-12-06
2019-12-06,7484,2000-01-01,2019-12-06
2019-12-06,7548,2000-02-01,2019-12-06
2019-12-06,7599,2000-03-01,2019-12-06
2019-12-06,7729,2000-04-01,2019-12-06
2019-12-06,7673,2000-05-01,2019-12-06
2019-12-06,7593,2000-06-01,2019-12-06
2019-12-06,7748,2000-07-01,2019-12-06
2019-12-06,7682,2000-08-01,2019-12-06
2019-12-06,7665,2000-09-01,2019-12-06
2019-12-06,7737,2000-10-01,2019-12-06
2019-12-06,7580,2000-11-01,2019-12-06
2019-12-06,7160,2000-12-01,2019-12-06
2019-12-06,7764,2001-01-01,2019-12-06
2019-12-06,7611,2001-02-01,2019-12-06
2019-12-06,7549,2001-03-01,2019-12-06
2019-12-06,7560,2001-04-01,2019-12-06
2019-12-06,7559,2001-05-01,2019-12-06
2019-12-06,7613,2001-06-01,2019-12-06
2019-12-06,7671,2001-07-01,2019-12-06
2019-12-06,7628,2001-08-01,2019-12-06
2019-12-06,7419,2001-09-01,2019-12-06
2019-12-06,7543,2001-10-01,2019-12-06
2019-12-06,7694,2001-11-01,2019-12-06
2019-12-06,7869,2001-12-01,2019-12-06
2019-12-06,7847,2002-01-01,2019-12-06
2019-12-06,7932,2002-02-01,2019-12-06
2019-12-06,7936,2002-03-01,2019-12-06
2019-12-06,7874,2002-04-01,2019-12-06
2019-12-06,7959,2002-05-01,2019-12-06
2019-12-06,7831,2002-06-01,2019-12-06
2019-12-06,7741,2002-07-01,2019-12-06
2019-12-06,7837,2002-08-01,2019-12-06
2019-12-06,7832,2002-09-01,2019-12-06
2019-12-06,7789,2002-10-01,2019-12-06
2019-12-06,7963,2002-11-01,2019-12-06
2019-12-06,7927,2002-12-01,2019-12-06
2019-12-06,7824,2003-01-01,2019-12-06
2019-12-06,7501,2003-02-01,2019-12-06
2019-12-06,7854,2003-03-01,2019-12-06
2019-12-06,7895,2003-04-01,2019-12-06
2019-12-06,8062,2003-05-01,2019-12-06
2019-12-06,8084,2003-06-01,2019-12-06
2019-12-06,8115,2003-07-01,2019-12-06
2019-12-06,8156,2003-08-01,2019-12-06
2019-12-06,8214,2003-09-01,2019-12-06
2019-12-06,8244,2003-10-01,2019-12-06
2019-12-06,8358,2003-11-01,2019-12-06
2019-12-06,8312,2003-12-01,2019-12-06
2019-12-06,8307,2004-01-01,2019-12-06
2019-12-06,8375,2004-02-01,2019-12-06
2019-12-06,8585,2004-03-01,2019-12-06
2019-12-06,8519,2004-04-01,2019-12-06
2019-12-06,8389,2004-05-01,2019-12-06
2019-12-06,8572,2004-06-01,2019-12-06
2019-12-06,8868,2004-07-01,2019-12-06
2019-12-06,8675,2004-08-01,2019-12-06
2019-12-06,8604,2004-09-01,2019-12-06
2019-12-06,8806,2004-10-01,2019-12-06
2019-12-06,8722,2004-11-01,2019-12-06
2019-12-06,8905,2004-12-01,2019-12-06
2019-12-06,8856,2005-01-01,2019-12-06
2019-12-06,8908,2005-02-01,2019-12-06
2019-12-06,8840,2005-03-01,2019-12-06
2019-12-06,8994,2005-04-01,2019-12-06
2019-12-06,8963,2005-05-01,2019-12-06
2019-12-06,9093,2005-06-01,2019-12-06
2019-12-06,9084,2005-07-01,2019-12-06
2019-12-06,9193,2005-08-01,2019-12-06
2019-12-06,9244,2005-09-01,2019-12-06
2019-12-06,9315,2005-10-01,2019-12-06
2019-12-06,9319,2005-11-01,2019-12-06
2019-12-06,9260,2005-12-01,2019-12-06
2019-12-06,9561,2006-01-01,2019-12-06
2019-12-06,9439,2006-02-01,2019-12-06
2019-12-06,9431,2006-03-01,2019-12-06
2019-12-06,9402,2006-04-01,2019-12-06
2019-12-06,9368,2006-05-01,2019-12-06
2019-12-06,9485,2006-06-01,2019-12-06
2019-12-06,9442,2006-07-01,2019-12-06
2019-12-06,9422,2006-08-01,2019-12-06
2019-12-06,9549,2006-09-01,2019-12-06
2019-12-06,9375,2006-10-01,2019-12-06
2019-12-06,9311,2006-11-01,2019-12-06
2019-12-06,9334,2006-12-01,2019-12-06
2019-12-06,9609,2007-01-01,2019-12-06
2019-12-06,9369,2007-02-01,2019-12-06
2019-12-06,9406,2007-03-01,2019-12-06
2019-12-06,9430,2007-04-01,2019-12-06
2019-12-06,9331,2007-05-01,2019-12-06
2019-12-06,9264,2007-06-01,2019-12-06
2019-12-06,9315,2007-07-01,2019-12-06
2019-12-06,9300,2007-08-01,2019-12-06
2019-12-06,9141,2007-09-01,2019-12-06
2019-12-06,9142,2007-10-01,2019-12-06
2019-12-06,9094,2007-11-01,2019-12-06
2019-12-06,9009,2007-12-01,2019-12-06
2019-12-06,8873,2008-01-01,2019-12-06
2019-12-06,8594,2008-02-01,2019-12-06
2019-12-06,8631,2008-03-01,2019-12-06
2019-12-06,8606,2008-04-01,2019-12-06
2019-12-06,8587,2008-05-01,2019-12-06
2019-12-06,8473,2008-06-01,2019-12-06
2019-12-06,8369,2008-07-01,2019-12-06
2019-12-06,8154,2008-08-01,2019-12-06
2019-12-06,7722,2008-09-01,2019-12-06
2019-12-06,7735,2008-10-01,2019-12-06
2019-12-06,7640,2008-11-01,2019-12-06
2019-12-06,7460,2008-12-01,2019-12-06
2019-12-06,7363,2009-01-01,2019-12-06
2019-12-06,7285,2009-02-01,2019-12-06
2019-12-06,7041,2009-03-01,2019-12-06
2019-12-06,7067,2009-04-01,2019-12-06
2019-12-06,7087,2009-05-01,2019-12-06
2019-12-06,7092,2009-06-01,2019-12-06
2019-12-06,7039,2009-07-01,2019-12-06
2019-12-06,6991,2009-08-01,2019-12-06
2019-12-06,6981,2009-09-01,2019-12-06
2019-12-06,6915,2009-10-01,2019-12-06
2019-12-06,6991,2009-11-01,2019-12-06
2019-12-06,7024,2009-12-01,2019-12-06
2019-12-06,7011,2010-01-01,2019-12-06
2019-12-06,7123,2010-02-01,2019-12-06
2019-12-06,7235,2010-03-01,2019-12-06
2019-12-06,7121,2010-04-01,2019-12-06
2019-12-06,7117,2010-05-01,2019-12-06
2019-12-06,7072,2010-06-01,2019-12-06
2019-12-06,7094,2010-07-01,2019-12-06
2019-12-06,7130,2010-08-01,2019-12-06
2019-12-06,7108,2010-09-01,2019-12-06
2019-12-06,7039,2010-10-01,2019-12-06
2019-12-06,7104,2010-11-01,2019-12-06
2019-12-06,7062,2010-12-01,2019-12-06
2019-12-06,6992,2011-01-01,2019-12-06
2019-12-06,7145,2011-02-01,2019-12-06
2019-12-06,7397,2011-03-01,2019-12-06
2019-12-06,7321,2011-04-01,2019-12-06
2019-12-06,7245,2011-05-01,2019-12-06
2019-12-06,7227,2011-06-01,2019-12-06
2019-12-06,7263,2011-07-01,2019-12-06
2019-12-06,7333,2011-08-01,2019-12-06
2019-12-06,7384,2011-09-01,2019-12-06
2019-12-06,7303,2011-10-01,2019-12-06
2019-12-06,7385,2011-11-01,2019-12-06
2019-12-06,7530,2011-12-01,2019-12-06
2019-12-06,7637,2012-01-01,2019-12-06
2019-12-06,7627,2012-02-01,2019-12-06
2019-12-06,7587,2012-03-01,2019-12-06
2019-12-06,7510,2012-04-01,2019-12-06
2019-12-06,7645,2012-05-01,2019-12-06
2019-12-06,7552,2012-06-01,2019-12-06
2019-12-06,7650,2012-07-01,2019-12-06
2019-12-06,7600,2012-08-01,2019-12-06
2019-12-06,7614,2012-09-01,2019-12-06
2019-12-06,7416,2012-10-01,2019-12-06
2019-12-06,7641,2012-11-01,2019-12-06
2019-12-06,7959,2012-12-01,2019-12-06
2019-12-06,7906,2013-01-01,2019-12-06
2019-12-06,7850,2013-02-01,2019-12-06
2019-12-06,7851,2013-03-01,2019-12-06
2019-12-06,7806,2013-04-01,2019-12-06
2019-12-06,7741,2013-05-01,2019-12-06
2019-12-06,7956,2013-06-01,2019-12-06
2019-12-06,7937,2013-07-01,2019-12-06
2019-12-06,7982,2013-08-01,2019-12-06
2019-12-06,8049,2013-09-01,2019-12-06
2019-12-06,8132,2013-10-01,2019-12-06
2019-12-06,8217,2013-11-01,2019-12-06
2019-12-06,7899,2013-12-01,2019-12-06
2019-12-06,7760,2014-01-01,2019-12-06
2019-12-06,8048,2014-02-01,2019-12-06
2019-12-06,8186,2014-03-01,2019-12-06
2019-12-06,8297,2014-04-01,2019-12-06
2019-12-06,8276,2014-05-01,2019-12-06
2019-12-06,8296,2014-06-01,2019-12-06
2019-12-06,8303,2014-07-01,2019-12-06
2019-12-06,8447,2014-08-01,2019-12-06
2019-12-06,8405,2014-09-01,2019-12-06
2019-12-06,8416,2014-10-01,2019-12-06
2019-12-06,8532,2014-11-01,2019-12-06
2019-12-06,8641,2014-12-01,2019-12-06
2019-12-06,8619,2015-01-01,2019-12-06
2019-12-06,8424,2015-02-01,2019-12-06
2019-12-06,8668,2015-03-01,2019-12-06
2019-12-06,8788,2015-04-01,2019-12-06
2019-12-06,8965,2015-05-01,2019-12-06
2019-12-06,8796,2015-06-01,2019-12-06
2019-12-06,8949,2015-07-01,2019-12-06
2019-12-06,8977,2015-08-01,2019-12-06
2019-12-06,8976,2015-09-01,2019-12-06
2019-12-06,9036,2015-10-01,2019-12-06
2019-12-06,9045,2015-11-01,2019-12-06
2019-12-06,9188,2015-12-01,2019-12-06
2019-12-06,9110,2016-01-01,2019-12-06
2019-12-06,9153,2016-02-01,2019-12-06
2019-12-06,9082,2016-03-01,2019-12-06
2019-12-06,9101,2016-04-01,2019-12-06
2019-12-06,9130,2016-05-01,2019-12-06
2019-12-06,9280,2016-06-01,2019-12-06
2019-12-06,9214,2016-07-01,2019-12-06
2019-12-06,9199,2016-08-01,2019-12-06
2019-12-06,9444,2016-09-01,2019-12-06
2019-12-06,9261,2016-10-01,2019-12-06
2019-12-06,9222,2016-11-01,2019-12-06
2019-12-06,9119,2016-12-01,2019-12-06
2019-12-06,9386,2017-01-01,2019-12-06
2019-12-06,9395,2017-02-01,2019-12-06
2019-12-06,9443,2017-03-01,2019-12-06
2019-12-06,9360,2017-04-01,2019-12-06
2019-12-06,9404,2017-05-01,2019-12-06
2019-12-06,9458,2017-06-01,2019-12-06
2019-12-06,9417,2017-07-01,2019-12-06
2019-12-06,9471,2017-08-01,2019-12-06
2019-12-06,9473,2017-09-01,2019-12-06
2019-12-06,9658,2017-10-01,2019-12-06
2019-12-06,9747,2017-11-01,2019-12-06
2019-12-06,9688,2017-12-01,2019-12-06
2019-12-06,9698,2018-01-01,2019-12-06
2019-12-06,9698,2018-02-01,2019-12-06
2019-12-06,9740,2018-03-01,2019-12-06
2019-12-06,9951,2018-04-01,2019-12-06
2019-12-06,9773,2018-05-01,2019-12-06
2019-12-06,9781,2018-06-01,2019-12-06
2019-12-06,9778,2018-07-01,2019-12-06
2019-12-06,9704,2018-08-01,2019-12-06
2019-12-06,9672,2018-09-01,2019-12-06
2019-12-06,9693,2018-10-01,2019-12-06
2019-12-06,9652,2018-11-01,2019-12-06
2019-12-06,9569,2018-12-01,2019-12-06
2019-12-06,9534,2019-01-01,2019-12-06
2019-12-06,9590,2019-02-01,2019-12-06
2019-12-06,9725,2019-03-01,2019-12-06
2019-12-06,9800,2019-04-01,2019-12-06
2019-12-06,9789,2019-05-01,2019-12-06
2019-12-06,9754,2019-06-01,2019-12-06
2019-12-06,9791,2019-07-01,2019-12-06
2019-12-06,9805,2019-08-01,2019-12-06
2019-12-06,9875,2019-09-01,2019-12-06
