realtime_start,value,date,realtime_end
2019-12-06,605794,2016-10-01,2019-12-06
2019-12-06,611169,2016-11-01,2019-12-06
2019-12-06,610966,2016-12-01,2019-12-06
2019-12-06,613158,2017-01-01,2019-12-06
2019-12-06,614390,2017-02-01,2019-12-06
2019-12-06,620043,2017-03-01,2019-12-06
2019-12-06,615894,2017-04-01,2019-12-06
2019-12-06,618771,2017-05-01,2019-12-06
2019-12-06,622932,2017-06-01,2019-12-06
2019-12-06,621925,2017-07-01,2019-12-06
2019-12-06,626414,2017-08-01,2019-12-06
2019-12-06,621499,2017-09-01,2019-12-06
2019-12-06,622068,2017-10-01,2019-12-06
2019-12-06,623781,2017-11-01,2019-12-06
2019-12-06,624988,2017-12-01,2019-12-06
2019-12-06,627547,2018-01-01,2019-12-06
2019-12-06,630656,2018-02-01,2019-12-06
2019-12-06,629418,2018-03-01,2019-12-06
2019-12-06,631324,2018-04-01,2019-12-06
2019-12-06,634369,2018-05-01,2019-12-06
2019-12-06,634570,2018-06-01,2019-12-06
2019-12-06,637660,2018-07-01,2019-12-06
2019-12-06,642262,2018-08-01,2019-12-06
2019-12-06,642425,2018-09-01,2019-12-06
2019-12-06,647878,2018-10-01,2019-12-06
2019-12-06,645145,2018-11-01,2019-12-06
2019-12-06,651540,2018-12-01,2019-12-06
2019-12-06,657134,2019-01-01,2019-12-06
2019-12-06,660087,2019-02-01,2019-12-06
2019-12-06,657520,2019-03-01,2019-12-06
2019-12-06,661386,2019-04-01,2019-12-06
2019-12-06,663185,2019-05-01,2019-12-06
2019-12-06,662015,2019-06-01,2019-12-06
2019-12-06,666447,2019-07-01,2019-12-06
2019-12-06,665372,2019-08-01,2019-12-06
2019-12-06,666947,2019-09-01,2019-12-06
