realtime_start,value,date,realtime_end
2019-12-06,3.7,2007-10-01,2019-12-06
2019-12-06,17.6,2007-11-01,2019-12-06
2019-12-06,34.5,2007-12-01,2019-12-06
2019-12-06,-42.3,2008-01-01,2019-12-06
2019-12-06,3.1,2008-02-01,2019-12-06
2019-12-06,7.3,2008-03-01,2019-12-06
2019-12-06,-4.7,2008-04-01,2019-12-06
2019-12-06,11.6,2008-05-01,2019-12-06
2019-12-06,-5.4,2008-06-01,2019-12-06
2019-12-06,0.2,2008-07-01,2019-12-06
2019-12-06,6.3,2008-08-01,2019-12-06
2019-12-06,-13.6,2008-09-01,2019-12-06
2019-12-06,4.3,2008-10-01,2019-12-06
2019-12-06,13.9,2008-11-01,2019-12-06
2019-12-06,31.9,2008-12-01,2019-12-06
2019-12-06,-39.0,2009-01-01,2019-12-06
2019-12-06,-1.1,2009-02-01,2019-12-06
2019-12-06,5.4,2009-03-01,2019-12-06
2019-12-06,0.0,2009-04-01,2019-12-06
2019-12-06,6.7,2009-05-01,2019-12-06
2019-12-06,-5.1,2009-06-01,2019-12-06
2019-12-06,0.9,2009-07-01,2019-12-06
2019-12-06,6.3,2009-08-01,2019-12-06
2019-12-06,-9.6,2009-09-01,2019-12-06
2019-12-06,6.0,2009-10-01,2019-12-06
2019-12-06,11.0,2009-11-01,2019-12-06
2019-12-06,35.9,2009-12-01,2019-12-06
2019-12-06,-39.9,2010-01-01,2019-12-06
2019-12-06,1.9,2010-02-01,2019-12-06
2019-12-06,10.3,2010-03-01,2019-12-06
2019-12-06,-3.2,2010-04-01,2019-12-06
2019-12-06,5.1,2010-05-01,2019-12-06
2019-12-06,-3.4,2010-06-01,2019-12-06
2019-12-06,1.4,2010-07-01,2019-12-06
2019-12-06,4.2,2010-08-01,2019-12-06
2019-12-06,-8.1,2010-09-01,2019-12-06
2019-12-06,4.2,2010-10-01,2019-12-06
2019-12-06,15.0,2010-11-01,2019-12-06
2019-12-06,33.2,2010-12-01,2019-12-06
2019-12-06,-41.1,2011-01-01,2019-12-06
2019-12-06,4.2,2011-02-01,2019-12-06
2019-12-06,10.4,2011-03-01,2019-12-06
2019-12-06,-0.6,2011-04-01,2019-12-06
2019-12-06,1.9,2011-05-01,2019-12-06
2019-12-06,-1.3,2011-06-01,2019-12-06
2019-12-06,0.0,2011-07-01,2019-12-06
2019-12-06,5.3,2011-08-01,2019-12-06
2019-12-06,-6.8,2011-09-01,2019-12-06
2019-12-06,2.0,2011-10-01,2019-12-06
2019-12-06,14.6,2011-11-01,2019-12-06
2019-12-06,33.6,2011-12-01,2019-12-06
2019-12-06,-41.1,2012-01-01,2019-12-06
2019-12-06,9.4,2012-02-01,2019-12-06
2019-12-06,8.3,2012-03-01,2019-12-06
2019-12-06,-7.1,2012-04-01,2019-12-06
2019-12-06,6.7,2012-05-01,2019-12-06
2019-12-06,-2.3,2012-06-01,2019-12-06
2019-12-06,-2.1,2012-07-01,2019-12-06
2019-12-06,8.7,2012-08-01,2019-12-06
2019-12-06,-9.6,2012-09-01,2019-12-06
2019-12-06,2.2,2012-10-01,2019-12-06
2019-12-06,16.7,2012-11-01,2019-12-06
2019-12-06,30.3,2012-12-01,2019-12-06
2019-12-06,-39.6,2013-01-01,2019-12-06
2019-12-06,3.5,2013-02-01,2019-12-06
2019-12-06,12.7,2013-03-01,2019-12-06
2019-12-06,-8.2,2013-04-01,2019-12-06
2019-12-06,8.8,2013-05-01,2019-12-06
2019-12-06,-3.8,2013-06-01,2019-12-06
2019-12-06,-0.2,2013-07-01,2019-12-06
2019-12-06,8.5,2013-08-01,2019-12-06
2019-12-06,-11.3,2013-09-01,2019-12-06
2019-12-06,5.7,2013-10-01,2019-12-06
2019-12-06,14.5,2013-11-01,2019-12-06
2019-12-06,26.5,2013-12-01,2019-12-06
2019-12-06,-39.4,2014-01-01,2019-12-06
2019-12-06,3.7,2014-02-01,2019-12-06
2019-12-06,11.0,2014-03-01,2019-12-06
2019-12-06,-2.3,2014-04-01,2019-12-06
2019-12-06,7.0,2014-05-01,2019-12-06
2019-12-06,-6.1,2014-06-01,2019-12-06
2019-12-06,1.9,2014-07-01,2019-12-06
2019-12-06,8.3,2014-08-01,2019-12-06
2019-12-06,-11.1,2014-09-01,2019-12-06
2019-12-06,6.0,2014-10-01,2019-12-06
2019-12-06,14.0,2014-11-01,2019-12-06
2019-12-06,27.5,2014-12-01,2019-12-06
2019-12-06,-38.8,2015-01-01,2019-12-06
2019-12-06,0.2,2015-02-01,2019-12-06
2019-12-06,12.0,2015-03-01,2019-12-06
2019-12-06,-3.9,2015-04-01,2019-12-06
2019-12-06,8.7,2015-05-01,2019-12-06
2019-12-06,-5.5,2015-06-01,2019-12-06
2019-12-06,2.4,2015-07-01,2019-12-06
2019-12-06,5.3,2015-08-01,2019-12-06
2019-12-06,-9.2,2015-09-01,2019-12-06
2019-12-06,5.6,2015-10-01,2019-12-06
2019-12-06,11.2,2015-11-01,2019-12-06
2019-12-06,30.0,2015-12-01,2019-12-06
2019-12-06,-40.1,2016-01-01,2019-12-06
2019-12-06,5.6,2016-02-01,2019-12-06
2019-12-06,10.0,2016-03-01,2019-12-06
2019-12-06,-5.3,2016-04-01,2019-12-06
2019-12-06,5.3,2016-05-01,2019-12-06
2019-12-06,-1.8,2016-06-01,2019-12-06
2019-12-06,0.7,2016-07-01,2019-12-06
2019-12-06,4.4,2016-08-01,2019-12-06
2019-12-06,-8.3,2016-09-01,2019-12-06
2019-12-06,3.3,2016-10-01,2019-12-06
2019-12-06,12.8,2016-11-01,2019-12-06
2019-12-06,29.7,2016-12-01,2019-12-06
2019-12-06,-39.9,2017-01-01,2019-12-06
2019-12-06,0.7,2017-02-01,2019-12-06
2019-12-06,14.4,2017-03-01,2019-12-06
2019-12-06,-2.5,2017-04-01,2019-12-06
2019-12-06,3.5,2017-05-01,2019-12-06
2019-12-06,-1.0,2017-06-01,2019-12-06
2019-12-06,-0.5,2017-07-01,2019-12-06
2019-12-06,6.0,2017-08-01,2019-12-06
2019-12-06,-7.4,2017-09-01,2019-12-06
2019-12-06,2.3,2017-10-01,2019-12-06
2019-12-06,15.8,2017-11-01,2019-12-06
2019-12-06,25.9,2017-12-01,2019-12-06
2019-12-06,-39.3,2018-01-01,2019-12-06
2019-12-06,2.2,2018-02-01,2019-12-06
2019-12-06,17.0,2018-03-01,2019-12-06
2019-12-06,-8.7,2018-04-01,2019-12-06
2019-12-06,11.8,2018-05-01,2019-12-06
2019-12-06,-4.0,2018-06-01,2019-12-06
2019-12-06,-0.7,2018-07-01,2019-12-06
2019-12-06,6.2,2018-08-01,2019-12-06
2019-12-06,-9.9,2018-09-01,2019-12-06
2019-12-06,4.7,2018-10-01,2019-12-06
2019-12-06,15.9,2018-11-01,2019-12-06
2019-12-06,20.6,2018-12-01,2019-12-06
2019-12-06,-37.9,2019-01-01,2019-12-06
2019-12-06,-0.8,2019-02-01,2019-12-06
2019-12-06,16.9,2019-03-01,2019-12-06
2019-12-06,-3.4,2019-04-01,2019-12-06
2019-12-06,7.8,2019-05-01,2019-12-06
2019-12-06,-4.9,2019-06-01,2019-12-06
2019-12-06,1.1,2019-07-01,2019-12-06
2019-12-06,6.9,2019-08-01,2019-12-06
2019-12-06,-12.2,2019-09-01,2019-12-06
