realtime_start,value,date,realtime_end
2019-12-06,20566,2010-01-01,2019-12-06
2019-12-06,20448,2010-02-01,2019-12-06
2019-12-06,21883,2010-03-01,2019-12-06
2019-12-06,23518,2010-04-01,2019-12-06
2019-12-06,21742,2010-05-01,2019-12-06
2019-12-06,21544,2010-06-01,2019-12-06
2019-12-06,21499,2010-07-01,2019-12-06
2019-12-06,21268,2010-08-01,2019-12-06
2019-12-06,21336,2010-09-01,2019-12-06
2019-12-06,22040,2010-10-01,2019-12-06
2019-12-06,21964,2010-11-01,2019-12-06
2019-12-06,22099,2010-12-01,2019-12-06
2019-12-06,21484,2011-01-01,2019-12-06
2019-12-06,21193,2011-02-01,2019-12-06
2019-12-06,21863,2011-03-01,2019-12-06
2019-12-06,22066,2011-04-01,2019-12-06
2019-12-06,22324,2011-05-01,2019-12-06
2019-12-06,22720,2011-06-01,2019-12-06
2019-12-06,22761,2011-07-01,2019-12-06
2019-12-06,22786,2011-08-01,2019-12-06
2019-12-06,22637,2011-09-01,2019-12-06
2019-12-06,23242,2011-10-01,2019-12-06
2019-12-06,22904,2011-11-01,2019-12-06
2019-12-06,23447,2011-12-01,2019-12-06
2019-12-06,23618,2012-01-01,2019-12-06
2019-12-06,23573,2012-02-01,2019-12-06
2019-12-06,24570,2012-03-01,2019-12-06
2019-12-06,23390,2012-04-01,2019-12-06
2019-12-06,22748,2012-05-01,2019-12-06
2019-12-06,22571,2012-06-01,2019-12-06
2019-12-06,22697,2012-07-01,2019-12-06
2019-12-06,23075,2012-08-01,2019-12-06
2019-12-06,23696,2012-09-01,2019-12-06
2019-12-06,23820,2012-10-01,2019-12-06
2019-12-06,24108,2012-11-01,2019-12-06
2019-12-06,24130,2012-12-01,2019-12-06
2019-12-06,24402,2013-01-01,2019-12-06
2019-12-06,24824,2013-02-01,2019-12-06
2019-12-06,24800,2013-03-01,2019-12-06
2019-12-06,24964,2013-04-01,2019-12-06
2019-12-06,25449,2013-05-01,2019-12-06
2019-12-06,24969,2013-06-01,2019-12-06
2019-12-06,25572,2013-07-01,2019-12-06
2019-12-06,25533,2013-08-01,2019-12-06
2019-12-06,25519,2013-09-01,2019-12-06
2019-12-06,25155,2013-10-01,2019-12-06
2019-12-06,25112,2013-11-01,2019-12-06
2019-12-06,25261,2013-12-01,2019-12-06
2019-12-06,25206,2014-01-01,2019-12-06
2019-12-06,25157,2014-02-01,2019-12-06
2019-12-06,25600,2014-03-01,2019-12-06
2019-12-06,26530,2014-04-01,2019-12-06
2019-12-06,26789,2014-05-01,2019-12-06
2019-12-06,26971,2014-06-01,2019-12-06
2019-12-06,26478,2014-07-01,2019-12-06
2019-12-06,27015,2014-08-01,2019-12-06
2019-12-06,26981,2014-09-01,2019-12-06
2019-12-06,26924,2014-10-01,2019-12-06
2019-12-06,27097,2014-11-01,2019-12-06
2019-12-06,26792,2014-12-01,2019-12-06
2019-12-06,27098,2015-01-01,2019-12-06
2019-12-06,26106,2015-02-01,2019-12-06
2019-12-06,27110,2015-03-01,2019-12-06
2019-12-06,27335,2015-04-01,2019-12-06
2019-12-06,27381,2015-05-01,2019-12-06
2019-12-06,27188,2015-06-01,2019-12-06
2019-12-06,27944,2015-07-01,2019-12-06
2019-12-06,28021,2015-08-01,2019-12-06
2019-12-06,27855,2015-09-01,2019-12-06
2019-12-06,28021,2015-10-01,2019-12-06
2019-12-06,28322,2015-11-01,2019-12-06
2019-12-06,28880,2015-12-01,2019-12-06
2019-12-06,29042,2016-01-01,2019-12-06
2019-12-06,29080,2016-02-01,2019-12-06
2019-12-06,29809,2016-03-01,2019-12-06
2019-12-06,28848,2016-04-01,2019-12-06
2019-12-06,28366,2016-05-01,2019-12-06
2019-12-06,29150,2016-06-01,2019-12-06
2019-12-06,28914,2016-07-01,2019-12-06
